SiteCode,Meas,Date,Year,DayN,DayZ,Collector,Depth,PlateCode,MeasCode,Daysafterdeploy,DaysPerMeasure,PercentCiona,MinTemp,MaxTemp,MinSal,MaxSal,MinpH,MaxpH,MinVarAccel,MaxVarAccel,AvgSal,AvgTemp,AvgpH,VarAccel,MeanPercentCiona2014,MeanPercentCiona2015
IP,3,7/31/2015,15,212,577,2,C,IP_2C_15,IP_2C_15_3,84,25,72.62,17.78111111,20.60128472,28.67114887,29.79766374,7.981,8.065416667,0.000284376,0.001538474,29.33565,18.84735,8.03107705,0.0006058,70.69222222,48.57234838
IP,3,7/31/2015,15,212,577,3,A,IP_3A_15,IP_3A_15_3,84,25,20,17.78111111,20.60128472,28.67114887,29.79766374,7.981,8.065416667,0.000284376,0.001538474,29.33565,18.84735,8.03107705,0.0006058,70.69222222,48.57234838
IP,3,7/31/2015,15,212,577,3,B,IP_3B_15,IP_3B_15_3,84,25,89.89,17.78111111,20.60128472,28.67114887,29.79766374,7.981,8.065416667,0.000284376,0.001538474,29.33565,18.84735,8.03107705,0.0006058,70.69222222,48.57234838
IP,3,7/31/2015,15,212,577,3,C,IP_3C_15,IP_3C_15_3,84,25,77.27,17.78111111,20.60128472,28.67114887,29.79766374,7.981,8.065416667,0.000284376,0.001538474,29.33565,18.84735,8.03107705,0.0006058,70.69222222,48.57234838
IP,3,7/31/2015,15,212,577,4,A,IP_4A_15,IP_4A_15_3,84,25,66.28,17.78111111,20.60128472,28.67114887,29.79766374,7.981,8.065416667,0.000284376,0.001538474,29.33565,18.84735,8.03107705,0.0006058,70.69222222,48.57234838
IP,3,7/31/2015,15,212,577,4,B,IP_4B_15,IP_4B_15_3,84,25,76.74,17.78111111,20.60128472,28.67114887,29.79766374,7.981,8.065416667,0.000284376,0.001538474,29.33565,18.84735,8.03107705,0.0006058,70.69222222,48.57234838
IP,3,7/31/2015,15,212,577,4,C,IP_4C_15,IP_4C_15_3,84,25,90.8,17.78111111,20.60128472,28.67114887,29.79766374,7.981,8.065416667,0.000284376,0.001538474,29.33565,18.84735,8.03107705,0.0006058,70.69222222,48.57234838
IP,4,8/31/2015,15,243,608,1,A,IP_1A_15,IP_1A_15_4,115,31,91.86,16.646875,23.37020833,28.85602717,30.49292724,8.025729167,8.091243523,0.000378396,0.00234055,29.77447,20.6418,8.05893368,0.00084507,70.69222222,48.57234838
IP,4,8/31/2015,15,243,608,1,B,IP_1B_15,IP_1B_15_4,115,31,84.27,16.646875,23.37020833,28.85602717,30.49292724,8.025729167,8.091243523,0.000378396,0.00234055,29.77447,20.6418,8.05893368,0.00084507,70.69222222,48.57234838
IP,4,8/31/2015,15,243,608,1,C,IP_1C_15,IP_1C_15_4,115,31,86.21,16.646875,23.37020833,28.85602717,30.49292724,8.025729167,8.091243523,0.000378396,0.00234055,29.77447,20.6418,8.05893368,0.00084507,70.69222222,48.57234838
IP,4,8/31/2015,15,243,608,2,A,IP_2A_15,IP_2A_15_4,115,31,80.46,16.646875,23.37020833,28.85602717,30.49292724,8.025729167,8.091243523,0.000378396,0.00234055,29.77447,20.6418,8.05893368,0.00084507,70.69222222,48.57234838
IP,4,8/31/2015,15,243,608,2,B,IP_2B_15,IP_2B_15_4,115,31,81.82,16.646875,23.37020833,28.85602717,30.49292724,8.025729167,8.091243523,0.000378396,0.00234055,29.77447,20.6418,8.05893368,0.00084507,70.69222222,48.57234838
IP,4,8/31/2015,15,243,608,2,C,IP_2C_15,IP_2C_15_4,115,31,87.64,16.646875,23.37020833,28.85602717,30.49292724,8.025729167,8.091243523,0.000378396,0.00234055,29.77447,20.6418,8.05893368,0.00084507,70.69222222,48.57234838
IP,4,8/31/2015,15,243,608,3,A,IP_3A_15,IP_3A_15_4,115,31,93.18,16.646875,23.37020833,28.85602717,30.49292724,8.025729167,8.091243523,0.000378396,0.00234055,29.77447,20.6418,8.05893368,0.00084507,70.69222222,48.57234838
IP,4,8/31/2015,15,243,608,3,B,IP_3B_15,IP_3B_15_4,115,31,96.55,16.646875,23.37020833,28.85602717,30.49292724,8.025729167,8.091243523,0.000378396,0.00234055,29.77447,20.6418,8.05893368,0.00084507,70.69222222,48.57234838
IP,4,8/31/2015,15,243,608,3,C,IP_3C_15,IP_3C_15_4,115,31,93.75,16.646875,23.37020833,28.85602717,30.49292724,8.025729167,8.091243523,0.000378396,0.00234055,29.77447,20.6418,8.05893368,0.00084507,70.69222222,48.57234838
IP,4,8/31/2015,15,243,608,4,A,IP_4A_15,IP_4A_15_4,115,31,91.76,16.646875,23.37020833,28.85602717,30.49292724,8.025729167,8.091243523,0.000378396,0.00234055,29.77447,20.6418,8.05893368,0.00084507,70.69222222,48.57234838
IP,4,8/31/2015,15,243,608,4,B,IP_4B_15,IP_4B_15_4,115,31,89.41,16.646875,23.37020833,28.85602717,30.49292724,8.025729167,8.091243523,0.000378396,0.00234055,29.77447,20.6418,8.05893368,0.00084507,70.69222222,48.57234838
IP,4,8/31/2015,15,243,608,4,C,IP_4C_15,IP_4C_15_4,115,31,88.51,16.646875,23.37020833,28.85602717,30.49292724,8.025729167,8.091243523,0.000378396,0.00234055,29.77447,20.6418,8.05893368,0.00084507,70.69222222,48.57234838
IP,5,10/05/2015,15,278,643,1,A,IP_1A_15,IP_1A_15_5,150,35,93.10344828,13.9620442,21.53805556,29.97953049,31.00284934,8.003333333,8.078159722,0.000198051,0.001407442,30.55755,17.87809,8.05037531,0.00053896,70.69222222,48.57234838
IP,5,10/05/2015,15,278,643,1,B,IP_1B_15,IP_1B_15_5,150,35,87.5,13.9620442,21.53805556,29.97953049,31.00284934,8.003333333,8.078159722,0.000198051,0.001407442,30.55755,17.87809,8.05037531,0.00053896,70.69222222,48.57234838
IP,5,10/05/2015,15,278,643,1,C,IP_1C_15,IP_1C_15_5,150,35,82.14285714,13.9620442,21.53805556,29.97953049,31.00284934,8.003333333,8.078159722,0.000198051,0.001407442,30.55755,17.87809,8.05037531,0.00053896,70.69222222,48.57234838
IP,5,10/05/2015,15,278,643,2,A,IP_2A_15,IP_2A_15_5,150,35,65.16853933,13.9620442,21.53805556,29.97953049,31.00284934,8.003333333,8.078159722,0.000198051,0.001407442,30.55755,17.87809,8.05037531,0.00053896,70.69222222,48.57234838
IP,5,10/05/2015,15,278,643,2,B,IP_2B_15,IP_2B_15_5,150,35,100,13.9620442,21.53805556,29.97953049,31.00284934,8.003333333,8.078159722,0.000198051,0.001407442,30.55755,17.87809,8.05037531,0.00053896,70.69222222,48.57234838
IP,5,10/05/2015,15,278,643,2,C,IP_2C_15,IP_2C_15_5,150,35,87.5,13.9620442,21.53805556,29.97953049,31.00284934,8.003333333,8.078159722,0.000198051,0.001407442,30.55755,17.87809,8.05037531,0.00053896,70.69222222,48.57234838
IP,5,10/05/2015,15,278,643,3,A,IP_3A_15,IP_3A_15_5,150,35,71.91011236,13.9620442,21.53805556,29.97953049,31.00284934,8.003333333,8.078159722,0.000198051,0.001407442,30.55755,17.87809,8.05037531,0.00053896,70.69222222,48.57234838
IP,5,10/05/2015,15,278,643,3,B,IP_3B_15,IP_3B_15_5,150,35,84.09090909,13.9620442,21.53805556,29.97953049,31.00284934,8.003333333,8.078159722,0.000198051,0.001407442,30.55755,17.87809,8.05037531,0.00053896,70.69222222,48.57234838
IP,5,10/05/2015,15,278,643,3,C,IP_3C_15,IP_3C_15_5,150,35,92.13483146,13.9620442,21.53805556,29.97953049,31.00284934,8.003333333,8.078159722,0.000198051,0.001407442,30.55755,17.87809,8.05037531,0.00053896,70.69222222,48.57234838
IP,5,10/05/2015,15,278,643,4,A,IP_4A_15,IP_4A_15_5,150,35,78.31325301,13.9620442,21.53805556,29.97953049,31.00284934,8.003333333,8.078159722,0.000198051,0.001407442,30.55755,17.87809,8.05037531,0.00053896,70.69222222,48.57234838
IP,5,10/05/2015,15,278,643,4,B,IP_4B_15,IP_4B_15_5,150,35,96.47058824,13.9620442,21.53805556,29.97953049,31.00284934,8.003333333,8.078159722,0.000198051,0.001407442,30.55755,17.87809,8.05037531,0.00053896,70.69222222,48.57234838
IP,5,10/05/2015,15,278,643,4,C,IP_4C_15,IP_4C_15_5,150,35,88.63636364,13.9620442,21.53805556,29.97953049,31.00284934,8.003333333,8.078159722,0.000198051,0.001407442,30.55755,17.87809,8.05037531,0.00053896,70.69222222,48.57234838
LB,1,6/11/2015,15,162,527,1,A,LB_1A_15,LB_1A_15_1,31,31,0,1.956666667,9.180572917,23.75871059,29.77892014,7.927142857,8.219083333,0.000282905,0.002230572,27.58603,5.41042,8.10452669,0.00057036,NA,13.59872974
LB,1,6/11/2015,15,162,527,1,B,LB_1B_15,LB_1B_15_1,31,31,0,1.956666667,9.180572917,23.75871059,29.77892014,7.927142857,8.219083333,0.000282905,0.002230572,27.58603,5.41042,8.10452669,0.00057036,NA,13.59872974
LB,1,6/11/2015,15,162,527,1,C,LB_1C_15,LB_1C_15_1,31,31,0,1.956666667,9.180572917,23.75871059,29.77892014,7.927142857,8.219083333,0.000282905,0.002230572,27.58603,5.41042,8.10452669,0.00057036,NA,13.59872974
LB,1,6/11/2015,15,162,527,2,A,LB_2A_15,LB_2A_15_1,31,31,0,1.956666667,9.180572917,23.75871059,29.77892014,7.927142857,8.219083333,0.000282905,0.002230572,27.58603,5.41042,8.10452669,0.00057036,NA,13.59872974
LB,1,6/11/2015,15,162,527,2,B,LB_2B_15,LB_2B_15_1,31,31,0,1.956666667,9.180572917,23.75871059,29.77892014,7.927142857,8.219083333,0.000282905,0.002230572,27.58603,5.41042,8.10452669,0.00057036,NA,13.59872974
LB,1,6/11/2015,15,162,527,2,C,LB_2C_15,LB_2C_15_1,31,31,0,1.956666667,9.180572917,23.75871059,29.77892014,7.927142857,8.219083333,0.000282905,0.002230572,27.58603,5.41042,8.10452669,0.00057036,NA,13.59872974
LB,1,6/11/2015,15,162,527,3,A,LB_3A_15,LB_3A_15_1,31,31,0,1.956666667,9.180572917,23.75871059,29.77892014,7.927142857,8.219083333,0.000282905,0.002230572,27.58603,5.41042,8.10452669,0.00057036,NA,13.59872974
LB,1,6/11/2015,15,162,527,3,B,LB_3B_15,LB_3B_15_1,31,31,0,1.956666667,9.180572917,23.75871059,29.77892014,7.927142857,8.219083333,0.000282905,0.002230572,27.58603,5.41042,8.10452669,0.00057036,NA,13.59872974
LB,1,6/11/2015,15,162,527,3,C,LB_3C_15,LB_3C_15_1,31,31,0,1.956666667,9.180572917,23.75871059,29.77892014,7.927142857,8.219083333,0.000282905,0.002230572,27.58603,5.41042,8.10452669,0.00057036,NA,13.59872974
LB,1,6/11/2015,15,162,527,4,A,LB_4A_15,LB_4A_15_1,31,31,0,1.956666667,9.180572917,23.75871059,29.77892014,7.927142857,8.219083333,0.000282905,0.002230572,27.58603,5.41042,8.10452669,0.00057036,NA,13.59872974
LB,1,6/11/2015,15,162,527,4,B,LB_4B_15,LB_4B_15_1,31,31,0,1.956666667,9.180572917,23.75871059,29.77892014,7.927142857,8.219083333,0.000282905,0.002230572,27.58603,5.41042,8.10452669,0.00057036,NA,13.59872974
LB,1,6/11/2015,15,162,527,4,C,LB_4C_15,LB_4C_15_1,31,31,0,1.956666667,9.180572917,23.75871059,29.77892014,7.927142857,8.219083333,0.000282905,0.002230572,27.58603,5.41042,8.10452669,0.00057036,NA,13.59872974
LB,1,6/11/2015,15,162,527,5,A,LB_5A_15,LB_5A_15_1,31,31,0,1.956666667,9.180572917,23.75871059,29.77892014,7.927142857,8.219083333,0.000282905,0.002230572,27.58603,5.41042,8.10452669,0.00057036,NA,13.59872974
LB,1,6/11/2015,15,162,527,5,B,LB_5B_15,LB_5B_15_1,31,31,0,1.956666667,9.180572917,23.75871059,29.77892014,7.927142857,8.219083333,0.000282905,0.002230572,27.58603,5.41042,8.10452669,0.00057036,NA,13.59872974
LB,1,6/11/2015,15,162,527,5,C,LB_5C_15,LB_5C_15_1,31,31,0,1.956666667,9.180572917,23.75871059,29.77892014,7.927142857,8.219083333,0.000282905,0.002230572,27.58603,5.41042,8.10452669,0.00057036,NA,13.59872974
LB,2,7/10/2015,15,191,556,1,A,LB_1A_15,LB_1A_15_2,60,29,0,4.395798611,11.82288194,24.79967273,30.20968247,7.179227273,8.077951389,0.000254665,0.000679699,28.8691,8.79472,7.973985112,0.00042721,NA,13.59872974
LB,2,7/10/2015,15,191,556,1,B,LB_1B_15,LB_1B_15_2,60,29,0,4.395798611,11.82288194,24.79967273,30.20968247,7.179227273,8.077951389,0.000254665,0.000679699,28.8691,8.79472,7.973985112,0.00042721,NA,13.59872974
LB,2,7/10/2015,15,191,556,1,C,LB_1C_15,LB_1C_15_2,60,29,0,4.395798611,11.82288194,24.79967273,30.20968247,7.179227273,8.077951389,0.000254665,0.000679699,28.8691,8.79472,7.973985112,0.00042721,NA,13.59872974
LB,2,7/10/2015,15,191,556,2,A,LB_2A_15,LB_2A_15_2,60,29,0,4.395798611,11.82288194,24.79967273,30.20968247,7.179227273,8.077951389,0.000254665,0.000679699,28.8691,8.79472,7.973985112,0.00042721,NA,13.59872974
LB,2,7/10/2015,15,191,556,2,B,LB_2B_15,LB_2B_15_2,60,29,0,4.395798611,11.82288194,24.79967273,30.20968247,7.179227273,8.077951389,0.000254665,0.000679699,28.8691,8.79472,7.973985112,0.00042721,NA,13.59872974
LB,2,7/10/2015,15,191,556,2,C,LB_2C_15,LB_2C_15_2,60,29,0,4.395798611,11.82288194,24.79967273,30.20968247,7.179227273,8.077951389,0.000254665,0.000679699,28.8691,8.79472,7.973985112,0.00042721,NA,13.59872974
LB,2,7/10/2015,15,191,556,3,A,LB_3A_15,LB_3A_15_2,60,29,0,4.395798611,11.82288194,24.79967273,30.20968247,7.179227273,8.077951389,0.000254665,0.000679699,28.8691,8.79472,7.973985112,0.00042721,NA,13.59872974
LB,2,7/10/2015,15,191,556,3,B,LB_3B_15,LB_3B_15_2,60,29,0,4.395798611,11.82288194,24.79967273,30.20968247,7.179227273,8.077951389,0.000254665,0.000679699,28.8691,8.79472,7.973985112,0.00042721,NA,13.59872974
LB,2,7/10/2015,15,191,556,3,C,LB_3C_15,LB_3C_15_2,60,29,0,4.395798611,11.82288194,24.79967273,30.20968247,7.179227273,8.077951389,0.000254665,0.000679699,28.8691,8.79472,7.973985112,0.00042721,NA,13.59872974
LB,2,7/10/2015,15,191,556,4,A,LB_4A_15,LB_4A_15_2,60,29,0,4.395798611,11.82288194,24.79967273,30.20968247,7.179227273,8.077951389,0.000254665,0.000679699,28.8691,8.79472,7.973985112,0.00042721,NA,13.59872974
LB,2,7/10/2015,15,191,556,4,B,LB_4B_15,LB_4B_15_2,60,29,0,4.395798611,11.82288194,24.79967273,30.20968247,7.179227273,8.077951389,0.000254665,0.000679699,28.8691,8.79472,7.973985112,0.00042721,NA,13.59872974
LB,2,7/10/2015,15,191,556,4,C,LB_4C_15,LB_4C_15_2,60,29,0,4.395798611,11.82288194,24.79967273,30.20968247,7.179227273,8.077951389,0.000254665,0.000679699,28.8691,8.79472,7.973985112,0.00042721,NA,13.59872974
LB,2,7/10/2015,15,191,556,5,A,LB_5A_15,LB_5A_15_2,60,29,0,4.395798611,11.82288194,24.79967273,30.20968247,7.179227273,8.077951389,0.000254665,0.000679699,28.8691,8.79472,7.973985112,0.00042721,NA,13.59872974
LB,2,7/10/2015,15,191,556,5,B,LB_5B_15,LB_5B_15_2,60,29,0,4.395798611,11.82288194,24.79967273,30.20968247,7.179227273,8.077951389,0.000254665,0.000679699,28.8691,8.79472,7.973985112,0.00042721,NA,13.59872974
LB,2,7/10/2015,15,191,556,5,C,LB_5C_15,LB_5C_15_2,60,29,0,4.395798611,11.82288194,24.79967273,30.20968247,7.179227273,8.077951389,0.000254665,0.000679699,28.8691,8.79472,7.973985112,0.00042721,NA,13.59872974
LB,3,8/05/2015,15,217,582,1,A,LB_1A_15,LB_1A_15_3,86,26,0,12.21774306,15.89826389,23.26108333,30.65309861,NA,NA,0.000101281,0.00054332,29.07479,14.12946,NA,0.00022813,NA,13.59872974
LB,3,8/05/2015,15,217,582,1,B,LB_1B_15,LB_1B_15_3,86,26,0,12.21774306,15.89826389,23.26108333,30.65309861,NA,NA,0.000101281,0.00054332,29.07479,14.12946,NA,0.00022813,NA,13.59872974
LB,3,8/05/2015,15,217,582,1,C,LB_1C_15,LB_1C_15_3,86,26,1.2,12.21774306,15.89826389,23.26108333,30.65309861,NA,NA,0.000101281,0.00054332,29.07479,14.12946,NA,0.00022813,NA,13.59872974
LB,3,8/05/2015,15,217,582,2,A,LB_2A_15,LB_2A_15_3,86,26,0,12.21774306,15.89826389,23.26108333,30.65309861,NA,NA,0.000101281,0.00054332,29.07479,14.12946,NA,0.00022813,NA,13.59872974
LB,3,8/05/2015,15,217,582,2,B,LB_2B_15,LB_2B_15_3,86,26,0,12.21774306,15.89826389,23.26108333,30.65309861,NA,NA,0.000101281,0.00054332,29.07479,14.12946,NA,0.00022813,NA,13.59872974
LB,3,8/05/2015,15,217,582,2,C,LB_2C_15,LB_2C_15_3,86,26,0,12.21774306,15.89826389,23.26108333,30.65309861,NA,NA,0.000101281,0.00054332,29.07479,14.12946,NA,0.00022813,NA,13.59872974
LB,3,8/05/2015,15,217,582,3,A,LB_3A_15,LB_3A_15_3,86,26,0,12.21774306,15.89826389,23.26108333,30.65309861,NA,NA,0.000101281,0.00054332,29.07479,14.12946,NA,0.00022813,NA,13.59872974
LB,3,8/05/2015,15,217,582,3,B,LB_3B_15,LB_3B_15_3,86,26,0,12.21774306,15.89826389,23.26108333,30.65309861,NA,NA,0.000101281,0.00054332,29.07479,14.12946,NA,0.00022813,NA,13.59872974
LB,3,8/05/2015,15,217,582,3,C,LB_3C_15,LB_3C_15_3,86,26,1.14,12.21774306,15.89826389,23.26108333,30.65309861,NA,NA,0.000101281,0.00054332,29.07479,14.12946,NA,0.00022813,NA,13.59872974
LB,3,8/05/2015,15,217,582,4,A,LB_4A_15,LB_4A_15_3,86,26,0,12.21774306,15.89826389,23.26108333,30.65309861,NA,NA,0.000101281,0.00054332,29.07479,14.12946,NA,0.00022813,NA,13.59872974
LB,3,8/05/2015,15,217,582,4,B,LB_4B_15,LB_4B_15_3,86,26,0,12.21774306,15.89826389,23.26108333,30.65309861,NA,NA,0.000101281,0.00054332,29.07479,14.12946,NA,0.00022813,NA,13.59872974
LB,3,8/05/2015,15,217,582,4,C,LB_4C_15,LB_4C_15_3,86,26,0,12.21774306,15.89826389,23.26108333,30.65309861,NA,NA,0.000101281,0.00054332,29.07479,14.12946,NA,0.00022813,NA,13.59872974
LB,3,8/05/2015,15,217,582,5,A,LB_5A_15,LB_5A_15_3,86,26,0,12.21774306,15.89826389,23.26108333,30.65309861,NA,NA,0.000101281,0.00054332,29.07479,14.12946,NA,0.00022813,NA,13.59872974
LB,3,8/05/2015,15,217,582,5,B,LB_5B_15,LB_5B_15_3,86,26,0,12.21774306,15.89826389,23.26108333,30.65309861,NA,NA,0.000101281,0.00054332,29.07479,14.12946,NA,0.00022813,NA,13.59872974
LB,3,8/05/2015,15,217,582,5,C,LB_5C_15,LB_5C_15_3,86,26,0,12.21774306,15.89826389,23.26108333,30.65309861,NA,NA,0.000101281,0.00054332,29.07479,14.12946,NA,0.00022813,NA,13.59872974
LB,4,9/08/2015,15,251,616,1,A,LB_1A_15,LB_1A_15_4,120,34,3.41,13.9240625,19.75375,22.57550903,29.64177396,NA,NA,0.000116759,0.000370823,27.91563,17.06404,NA,0.00022085,NA,13.59872974
LB,4,9/08/2015,15,251,616,1,B,LB_1B_15,LB_1B_15_4,120,34,11.63,13.9240625,19.75375,22.57550903,29.64177396,NA,NA,0.000116759,0.000370823,27.91563,17.06404,NA,0.00022085,NA,13.59872974
LB,4,9/08/2015,15,251,616,1,C,LB_1C_15,LB_1C_15_4,120,34,0,13.9240625,19.75375,22.57550903,29.64177396,NA,NA,0.000116759,0.000370823,27.91563,17.06404,NA,0.00022085,NA,13.59872974
LB,4,9/08/2015,15,251,616,2,A,LB_2A_15,LB_2A_15_4,120,34,16.28,13.9240625,19.75375,22.57550903,29.64177396,NA,NA,0.000116759,0.000370823,27.91563,17.06404,NA,0.00022085,NA,13.59872974
LB,4,9/08/2015,15,251,616,2,B,LB_2B_15,LB_2B_15_4,120,34,32.18,13.9240625,19.75375,22.57550903,29.64177396,NA,NA,0.000116759,0.000370823,27.91563,17.06404,NA,0.00022085,NA,13.59872974
LB,4,9/08/2015,15,251,616,2,C,LB_2C_15,LB_2C_15_4,120,34,23.81,13.9240625,19.75375,22.57550903,29.64177396,NA,NA,0.000116759,0.000370823,27.91563,17.06404,NA,0.00022085,NA,13.59872974
LB,4,9/08/2015,15,251,616,3,A,LB_3A_15,LB_3A_15_4,120,34,45.68,13.9240625,19.75375,22.57550903,29.64177396,NA,NA,0.000116759,0.000370823,27.91563,17.06404,NA,0.00022085,NA,13.59872974
LB,4,9/08/2015,15,251,616,3,B,LB_3B_15,LB_3B_15_4,120,34,18.82,13.9240625,19.75375,22.57550903,29.64177396,NA,NA,0.000116759,0.000370823,27.91563,17.06404,NA,0.00022085,NA,13.59872974
LB,4,9/08/2015,15,251,616,3,C,LB_3C_15,LB_3C_15_4,120,34,57.3,13.9240625,19.75375,22.57550903,29.64177396,NA,NA,0.000116759,0.000370823,27.91563,17.06404,NA,0.00022085,NA,13.59872974
LB,4,9/08/2015,15,251,616,4,A,LB_4A_15,LB_4A_15_4,120,34,16.28,13.9240625,19.75375,22.57550903,29.64177396,NA,NA,0.000116759,0.000370823,27.91563,17.06404,NA,0.00022085,NA,13.59872974
LB,4,9/08/2015,15,251,616,4,B,LB_4B_15,LB_4B_15_4,120,34,4.6,13.9240625,19.75375,22.57550903,29.64177396,NA,NA,0.000116759,0.000370823,27.91563,17.06404,NA,0.00022085,NA,13.59872974
LB,4,9/08/2015,15,251,616,4,C,LB_4C_15,LB_4C_15_4,120,34,10.23,13.9240625,19.75375,22.57550903,29.64177396,NA,NA,0.000116759,0.000370823,27.91563,17.06404,NA,0.00022085,NA,13.59872974
LB,4,9/08/2015,15,251,616,5,A,LB_5A_15,LB_5A_15_4,120,34,19.51,13.9240625,19.75375,22.57550903,29.64177396,NA,NA,0.000116759,0.000370823,27.91563,17.06404,NA,0.00022085,NA,13.59872974
LB,4,9/08/2015,15,251,616,5,B,LB_5B_15,LB_5B_15_4,120,34,58.33,13.9240625,19.75375,22.57550903,29.64177396,NA,NA,0.000116759,0.000370823,27.91563,17.06404,NA,0.00022085,NA,13.59872974
LB,4,9/08/2015,15,251,616,5,C,LB_5C_15,LB_5C_15_4,120,34,15.29,13.9240625,19.75375,22.57550903,29.64177396,NA,NA,0.000116759,0.000370823,27.91563,17.06404,NA,0.00022085,NA,13.59872974
LB,5,10/08/2015,15,281,646,1,A,LB_1A_15,LB_1A_15_5,150,30,20.45454545,15.15559028,18.30166667,NA,NA,NA,NA,0.000103831,0.000394709,NA,16.7885,NA,0.00024573,NA,13.59872974
LB,5,10/08/2015,15,281,646,1,B,LB_1B_15,LB_1B_15_5,150,30,42.35294118,15.15559028,18.30166667,NA,NA,NA,NA,0.000103831,0.000394709,NA,16.7885,NA,0.00024573,NA,13.59872974
LB,5,10/08/2015,15,281,646,1,C,LB_1C_15,LB_1C_15_5,150,30,11.76470588,15.15559028,18.30166667,NA,NA,NA,NA,0.000103831,0.000394709,NA,16.7885,NA,0.00024573,NA,13.59872974
LB,5,10/08/2015,15,281,646,2,A,LB_2A_15,LB_2A_15_5,150,30,32.18390805,15.15559028,18.30166667,NA,NA,NA,NA,0.000103831,0.000394709,NA,16.7885,NA,0.00024573,NA,13.59872974
LB,5,10/08/2015,15,281,646,2,B,LB_2B_15,LB_2B_15_5,150,30,74.41860465,15.15559028,18.30166667,NA,NA,NA,NA,0.000103831,0.000394709,NA,16.7885,NA,0.00024573,NA,13.59872974
LB,5,10/08/2015,15,281,646,2,C,LB_2C_15,LB_2C_15_5,150,30,4.819277108,15.15559028,18.30166667,NA,NA,NA,NA,0.000103831,0.000394709,NA,16.7885,NA,0.00024573,NA,13.59872974
LB,5,10/08/2015,15,281,646,3,A,LB_3A_15,LB_3A_15_5,150,30,91.86046512,15.15559028,18.30166667,NA,NA,NA,NA,0.000103831,0.000394709,NA,16.7885,NA,0.00024573,NA,13.59872974
LB,5,10/08/2015,15,281,646,3,B,LB_3B_15,LB_3B_15_5,150,30,50,15.15559028,18.30166667,NA,NA,NA,NA,0.000103831,0.000394709,NA,16.7885,NA,0.00024573,NA,13.59872974
LB,5,10/08/2015,15,281,646,3,C,LB_3C_15,LB_3C_15_5,150,30,84.44444444,15.15559028,18.30166667,NA,NA,NA,NA,0.000103831,0.000394709,NA,16.7885,NA,0.00024573,NA,13.59872974
LB,5,10/08/2015,15,281,646,4,A,LB_4A_15,LB_4A_15_5,150,30,26.82926829,15.15559028,18.30166667,NA,NA,NA,NA,0.000103831,0.000394709,NA,16.7885,NA,0.00024573,NA,13.59872974
LB,5,10/08/2015,15,281,646,4,B,LB_4B_15,LB_4B_15_5,150,30,0,15.15559028,18.30166667,NA,NA,NA,NA,0.000103831,0.000394709,NA,16.7885,NA,0.00024573,NA,13.59872974
LB,5,10/08/2015,15,281,646,4,C,LB_4C_15,LB_4C_15_5,150,30,15.11627907,15.15559028,18.30166667,NA,NA,NA,NA,0.000103831,0.000394709,NA,16.7885,NA,0.00024573,NA,13.59872974
LB,5,10/08/2015,15,281,646,5,A,LB_5A_15,LB_5A_15_5,150,30,54.54545455,15.15559028,18.30166667,NA,NA,NA,NA,0.000103831,0.000394709,NA,16.7885,NA,0.00024573,NA,13.59872974
LB,5,10/08/2015,15,281,646,5,B,LB_5B_15,LB_5B_15_5,150,30,97.77777778,15.15559028,18.30166667,NA,NA,NA,NA,0.000103831,0.000394709,NA,16.7885,NA,0.00024573,NA,13.59872974
LB,5,10/08/2015,15,281,646,5,C,LB_5C_15,LB_5C_15_5,150,30,77.64705882,15.15559028,18.30166667,NA,NA,NA,NA,0.000103831,0.000394709,NA,16.7885,NA,0.00024573,NA,13.59872974
LR,1,6/09/2015,15,160,525,1,A,LR_1A_15,LR_1A_15_1,29,29,0,2.894513889,8.855680473,26.70253505,29.12752483,7.638645833,8.136354167,0.000184347,0.000725466,28.06035,5.64703,7.92961525,0.00038689,0,0
LR,1,6/09/2015,15,160,525,1,B,LR_1B_15,LR_1B_15_1,29,29,0,2.894513889,8.855680473,26.70253505,29.12752483,7.638645833,8.136354167,0.000184347,0.000725466,28.06035,5.64703,7.92961525,0.00038689,0,0
LR,1,6/09/2015,15,160,525,1,C,LR_1C_15,LR_1C_15_1,29,29,0,2.894513889,8.855680473,26.70253505,29.12752483,7.638645833,8.136354167,0.000184347,0.000725466,28.06035,5.64703,7.92961525,0.00038689,0,0
LR,1,6/09/2015,15,160,525,2,A,LR_2A_15,LR_2A_15_1,29,29,0,2.894513889,8.855680473,26.70253505,29.12752483,7.638645833,8.136354167,0.000184347,0.000725466,28.06035,5.64703,7.92961525,0.00038689,0,0
LR,1,6/09/2015,15,160,525,2,B,LR_2B_15,LR_2B_15_1,29,29,0,2.894513889,8.855680473,26.70253505,29.12752483,7.638645833,8.136354167,0.000184347,0.000725466,28.06035,5.64703,7.92961525,0.00038689,0,0
LR,1,6/09/2015,15,160,525,2,C,LR_2C_15,LR_2C_15_1,29,29,0,2.894513889,8.855680473,26.70253505,29.12752483,7.638645833,8.136354167,0.000184347,0.000725466,28.06035,5.64703,7.92961525,0.00038689,0,0
LR,1,6/09/2015,15,160,525,3,A,LR_3A_15,LR_3A_15_1,29,29,0,2.894513889,8.855680473,26.70253505,29.12752483,7.638645833,8.136354167,0.000184347,0.000725466,28.06035,5.64703,7.92961525,0.00038689,0,0
